utc_timestamp,cet_cest_timestamp,interpolated_values,DE_load_entsoe_power_statistics,DK_load_entsoe_power_statistics,ES_load_entsoe_power_statistics,FR_load_entsoe_power_statistics,GB_load_entsoe_power_statistics
2015-02-15T13:00:00Z,2015-02-15T14:00:00+0100,"BE_wind_offshore_generation_actual | CZ_solar_generation_actual | DK_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",52216,4185,28688,59092,36912
2015-02-15T14:00:00Z,2015-02-15T15:00:00+0100,"BE_wind_onshore_generation_actual | CZ_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | LT_solar_generation_actual | LV_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | SE_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",51146,4145,27435,57620,36616
2015-02-15T15:00:00Z,2015-02-15T16:00:00+0100,"BG_wind_onshore_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | RO_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",51574,4251,26551,57430,37026
2015-02-15T16:00:00Z,2015-02-15T17:00:00+0100,"BE_wind_offshore_generation_actual | CZ_solar_generation_actual | FR_solar_generation_actual | GR_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",55437,4792,26137,60102,38584
2015-02-15T17:00:00Z,2015-02-15T18:00:00+0100,"BE_wind_onshore_generation_actual | CH_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_solar_generation_actual | DK_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",60485,4877,27237,67383,42555
2015-02-15T18:00:00Z,2015-02-15T19:00:00+0100,"CH_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",59718,4562,29896,67888,43435
2015-02-15T19:00:00Z,2015-02-15T20:00:00+0100,"BE_wind_onshore_generation_actual | BG_solar_generation_actual | BG_wind_onshore_generation_actual | CH_solar_generation_actual | CZ_solar_generation_actual | DK_wind_offshore_generation_actual | LT_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",57405,4229,31180,65530,41664
2015-02-15T20:00:00Z,2015-02-15T21:00:00+0100,"GR_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",56137,4000,31536,63154,39116
2015-02-15T21:00:00Z,2015-02-15T22:00:00+0100,"CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | GR_solar_generation_actual | LV_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual",56568,3705,30715,66741,36160
2015-02-15T22:00:00Z,2015-02-15T23:00:00+0100,"BG_solar_generation_actual | BG_wind_onshore_generation_actual | CH_solar_generation_actual | EE_wind_onshore_generation_actual | FR_solar_generation_actual | GR_wind_onshore_generation_actual | LT_solar_generation_actual | NO_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",53938,3439,28393,66408,33061
2015-02-15T23:00:00Z,2015-02-16T00:00:00+0100,"BE_wind_onshore_generation_actual | BG_wind_onshore_generation_actual | CH_solar_generation_actual | CZ_solar_generation_actual | DK_solar_generation_actual | ES_solar_generation_actual | ES_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | PT_solar_generation_actual | SE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",51508,3232,25952,62528,29701
2015-02-16T00:00:00Z,2015-02-16T01:00:00+0100,"BG_solar_generation_actual | CH_wind_onshore_generation_actual | CZ_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | LT_solar_generation_actual | LV_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | RO_solar_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",49800,3134,24066,62461,29183
2015-02-16T01:00:00Z,2015-02-16T02:00:00+0100,"BG_wind_onshore_generation_actual | CZ_solar_generation_actual | DK_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | FR_solar_generation_actual | GR_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | SE_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",49206,3093,22807,60852,29082
2015-02-16T02:00:00Z,2015-02-16T03:00:00+0100,"CH_wind_onshore_generation_actual | CZ_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",49595,3114,22366,59002,28131
2015-02-16T03:00:00Z,2015-02-16T04:00:00+0100,"BE_solar_generation_actual | BG_solar_generation_actual | CH_solar_generation_actual | CZ_solar_generation_actual | DK_wind_offshore_generation_actual | DK_wind_onshore_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | PT_solar_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",50725,3204,22293,59611,27354
2015-02-16T04:00:00Z,2015-02-16T05:00:00+0100,"BE_solar_generation_actual | BE_wind_onshore_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | EE_solar_generation_actual | ES_solar_generation_actual | ES_wind_onshore_generation_actual | GR_solar_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | SE_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",54016,3483,23112,63827,26916
2015-02-16T05:00:00Z,2015-02-16T06:00:00+0100,"CH_wind_onshore_generation_actual | CZ_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | GR_solar_generation_actual | SI_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",60683,4210,26041,70872,28287
2015-02-16T06:00:00Z,2015-02-16T07:00:00+0100,"BE_wind_offshore_generation_actual | BG_solar_generation_actual | CH_solar_generation_actual | DK_solar_generation_actual | DK_wind_onshore_generation_actual | FR_solar_generation_actual | GR_wind_onshore_generation_actual | PT_solar_generation_actual | RO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",66422,4953,30434,74765,33455
2015-02-16T07:00:00Z,2015-02-16T08:00:00+0100,"ES_solar_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | AT_wind_onshore_generation_actual | DE_solar_generation_actual | DE_wind_onshore_generation_actual | HU_wind_onshore_generation_actual",69602,5177,33135,76866,38568
2015-02-16T08:00:00Z,2015-02-16T09:00:00+0100,"CH_solar_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | ES_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | LT_solar_generation_actual | SE_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",71011,5237,34840,77581,42282
2015-02-16T09:00:00Z,2015-02-16T10:00:00+0100,"CH_solar_generation_actual | DK_solar_generation_actual | DK_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | GR_solar_generation_actual | GR_wind_onshore_generation_actual | PT_solar_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",72164,5337,35306,77248,44185
2015-02-16T10:00:00Z,2015-02-16T11:00:00+0100,"FR_solar_generation_actual | GR_wind_onshore_generation_actual | LT_solar_generation_actual | PL_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",72816,5335,35269,77360,44555
2015-02-16T11:00:00Z,2015-02-16T12:00:00+0100,"BE_solar_generation_actual | BG_wind_onshore_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | EE_solar_generation_actual | LT_solar_generation_actual | LV_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",71921,5238,35098,76516,44967
2015-02-16T12:00:00Z,2015-02-16T13:00:00+0100,"ES_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | GR_solar_generation_actual | RO_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual",70460,5268,35078,74584,44993
2015-02-16T13:00:00Z,2015-02-16T14:00:00+0100,"BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | DK_solar_generation_actual | EE_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | SK_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",68887,5170,33880,72216,44440
2015-02-16T14:00:00Z,2015-02-16T15:00:00+0100,"BE_solar_generation_actual | CZ_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",67753,5020,33183,70611,44176
2015-02-16T15:00:00Z,2015-02-16T16:00:00+0100,"BG_wind_onshore_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | ES_solar_generation_actual | FR_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | SI_solar_generation_actual | DE_solar_generation_actual | DE_wind_offshore_generation_actual | AT_wind_onshore_generation_actual | HU_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",66815,5035,33039,70165,44257
2015-02-16T16:00:00Z,2015-02-16T17:00:00+0100,"BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual | BG_solar_generation_actual | CZ_solar_generation_actual | EE_wind_onshore_generation_actual | GR_wind_onshore_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | PT_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",68991,5501,32973,71825,45200
2015-02-16T17:00:00Z,2015-02-16T18:00:00+0100,"BE_solar_generation_actual | CH_solar_generation_actual | CZ_wind_onshore_generation_actual | EE_solar_generation_actual | EE_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | SK_load_entsoe_transparency | SK_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",73049,5429,33542,78624,48139
2015-02-16T18:00:00Z,2015-02-16T19:00:00+0100,"BE_wind_onshore_generation_actual | BG_wind_onshore_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | EE_solar_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | SI_solar_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",71893,5055,36098,76716,49336
2015-02-16T19:00:00Z,2015-02-16T20:00:00+0100,"BE_wind_offshore_generation_actual | BG_solar_generation_actual | CH_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | LT_solar_generation_actual | RO_solar_generation_actual | RO_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",67844,4680,36679,72007,47441
2015-02-16T20:00:00Z,2015-02-16T21:00:00+0100,"CZ_wind_onshore_generation_actual | DK_solar_generation_actual | LT_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_offshore_generation_actual",64853,4333,35898,68229,44350
2015-02-16T21:00:00Z,2015-02-16T22:00:00+0100,"CH_solar_generation_actual | CH_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",62936,4010,33475,71231,40467
2015-02-16T22:00:00Z,2015-02-16T23:00:00+0100,"BG_solar_generation_actual | BG_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",59290,3628,30385,69943,36155
2015-02-16T23:00:00Z,2015-02-17T00:00:00+0100,"BG_solar_generation_actual | CZ_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | RO_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",56048,3376,27955,65832,31947
2015-02-17T00:00:00Z,2015-02-17T01:00:00+0100,"FR_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_offshore_generation_actual",54135,3252,25887,64828,31174
2015-02-17T01:00:00Z,2015-02-17T02:00:00+0100,"BE_solar_generation_actual | BE_wind_offshore_generation_actual | BG_wind_onshore_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | PT_solar_generation_actual | RO_solar_generation_actual | RO_wind_onshore_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",53162,3202,24694,62886,30946
2015-02-17T02:00:00Z,2015-02-17T03:00:00+0100,"BE_wind_onshore_generation_actual | CH_wind_onshore_generation_actual | DK_wind_offshore_generation_actual | EE_wind_onshore_generation_actual | FR_solar_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual",53399,3230,24157,60578,30109
2015-02-17T03:00:00Z,2015-02-17T04:00:00+0100,"BG_solar_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | EE_solar_generation_actual | ES_wind_onshore_generation_actual | FR_solar_generation_actual | GR_wind_onshore_generation_actual | LT_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",54413,3316,24011,60831,29425
2015-02-17T04:00:00Z,2015-02-17T05:00:00+0100,"BE_solar_generation_actual | BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual | BG_wind_onshore_generation_actual | CH_solar_generation_actual | CH_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | EE_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | FR_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | PT_solar_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | SI_solar_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",57084,3596,24716,64638,28719
2015-02-17T05:00:00Z,2015-02-17T06:00:00+0100,"BE_solar_generation_actual | BE_wind_onshore_generation_actual | CZ_solar_generation_actual | ES_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_solar_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",63791,4312,27326,71038,29843
2015-02-17T06:00:00Z,2015-02-17T07:00:00+0100,"BG_solar_generation_actual | BG_wind_onshore_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | LT_solar_generation_actual | LT_wind_onshore_generation_actual | LV_wind_onshore_generation_actual | RO_solar_generation_actual | SI_wind_onshore_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",69521,5015,31651,74493,34809
2015-02-17T07:00:00Z,2015-02-17T08:00:00+0100,"BE_wind_offshore_generation_actual | BE_wind_onshore_generation_actual | CZ_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | PT_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",72232,5202,33989,76233,39536
2015-02-17T08:00:00Z,2015-02-17T09:00:00+0100,"BG_solar_generation_actual | BG_wind_onshore_generation_actual | CH_solar_generation_actual | CZ_solar_generation_actual | ES_wind_onshore_generation_actual | FI_wind_onshore_generation_actual | NO_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | SE_wind_onshore_generation_actual | SI_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",73465,5228,35631,76963,42146
2015-02-17T09:00:00Z,2015-02-17T10:00:00+0100,"BE_wind_offshore_generation_actual | BG_wind_onshore_generation_actual | CH_solar_generation_actual | DK_wind_onshore_generation_actual | ES_wind_onshore_generation_actual | FR_solar_generation_actual | FR_wind_onshore_generation_actual | GR_solar_generation_actual | LT_solar_generation_actual | SI_solar_generation_actual | SI_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | DE_wind_onshore_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual | GB_wind_offshore_generation_actual",74671,5304,36424,77114,42990
2015-02-17T10:00:00Z,2015-02-17T11:00:00+0100,"GR_wind_onshore_generation_actual | PL_wind_onshore_generation_actual | RO_wind_onshore_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",75706,5301,36559,77976,42020
2015-02-17T11:00:00Z,2015-02-17T12:00:00+0100,"BE_solar_generation_actual | BG_solar_generation_actual | CH_wind_onshore_generation_actual | CZ_solar_generation_actual | CZ_wind_onshore_generation_actual | DK_solar_generation_actual | DK_wind_offshore_generation_actual | EE_solar_generation_actual | NO_wind_onshore_generation_actual | PT_wind_onshore_generation_actual | RO_solar_generation_actual | DE_wind_onshore_generation_actual | NL_solar_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | NL_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_solar_generation_actual | GB_wind_onshore_generation_actual",75023,5200,36393,77074,41139
2015-02-17T12:00:00Z,2015-02-17T13:00:00+0100,"ES_solar_generation_actual | FR_wind_onshore_generation_actual | GR_solar_generation_actual | SK_solar_generation_actual | AT_solar_generation_actual | NL_solar_generation_actual | DE_wind_onshore_generation_actual | DE_solar_generation_actual | HU_wind_onshore_generation_actual | AT_wind_onshore_generation_actual | DE_wind_offshore_generation_actual | GB_wind_onshore_generation_actual",73838,5176,36351,75064,40580
